caminho,label,duracao,sample_rate,zcr,rms,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
dataset\pare\Madson_pare_166.wav,pare,1.2,16000,0.055445620888157895,0.0691445,827.1595638991943,-377.95132,81.94846,-19.502121,0.7069846,-15.495277,-4.9989343,-14.58924,0.08623143,-3.3270245,-10.873625,-10.217633,-10.716658,-0.6231761
dataset\pare\Pablo_pare_167.wav,pare,1.2,16000,0.06211451480263158,0.06954249,1226.6544916109633,-179.44365,123.61741,-4.5460205,36.228027,-4.7508893,2.0744636,-11.833578,-1.8944616,-6.1603436,-1.8227515,-11.994648,3.0019407,-12.762372
dataset\pare\Pablo_pare_168.wav,pare,1.2,16000,0.05481599506578947,0.09751223,1118.8275520625907,-196.93407,116.414116,-7.905102,31.228065,1.1719162,8.695453,-5.5147214,0.5423624,-13.472759,-3.9262407,-10.75344,-11.500781,-8.225748
dataset\pare\Pablo_pare_169.wav,pare,1.2,16000,0.04498612253289474,0.08884369,1094.5972295806193,-195.74683,118.92274,17.385958,26.744225,2.0885284,12.807095,0.5057363,7.4714227,-4.876227,-1.5292871,-12.189227,-3.9720519,-11.980131
dataset\pare\Pablo_pare_170.wav,pare,1.2,16000,0.05283717105263158,0.053515032,950.9283364457688,-405.54846,79.470924,18.8626,-10.536348,-14.483652,4.7805877,-8.040307,10.504322,-2.5604384,10.739135,-1.9596332,-4.551062,-13.0010195
dataset\pare\Rick Bessa_pare_171.wav,pare,1.2,16000,0.073486328125,0.058301523,1155.3132523596573,-277.8299,106.73857,3.1958625,12.983533,-21.229767,3.7545102,-3.8471663,-4.312301,-3.8975613,-4.1472745,2.3572083,-12.0624895,-20.90878
dataset\pare\Rick Bessa_pare_172.wav,pare,1.2,16000,0.055201480263157895,0.059877038,1123.9859690617538,-352.36456,74.041756,14.686343,15.84919,1.0352665,-5.000075,2.2864757,3.7623203,-7.2057366,-8.047119,-13.997937,-14.22756,-13.082196
dataset\pare\Rick Bessa_pare_173.wav,pare,1.2,16000,0.06844932154605263,0.05728097,1511.132374681161,-350.20648,58.30835,12.038903,23.682901,-2.251304,17.274767,-1.0848477,4.189547,-0.08869944,-11.159874,-1.2158977,-14.255557,1.7879245
dataset\pare\Rick Bessa_pare_174.wav,pare,1.2,16000,0.03942228618421053,0.030580219,1046.174408819688,-359.884,101.05478,30.9438,38.45519,7.3760667,24.352531,1.9659759,6.60558,1.6186517,-4.124289,-5.2752047,-8.797578,-14.873101
dataset\pare\Rick Bessa_pare_175.wav,pare,1.2,16000,0.055342824835526314,0.05907906,1151.810835938628,-373.51755,80.832405,9.20281,17.725605,-0.9232926,3.715268,-3.580756,-3.2926164,0.19819319,-0.69026965,-3.598622,-3.4632118,-11.741013
dataset\pare\Rick Bessa_pare_176.wav,pare,1.2,16000,0.11465614720394737,0.04241597,1835.5711977829128,-342.89038,56.426765,7.7256045,27.632177,-11.9315,3.2536085,-7.4467163,0.47092012,-2.8349402,-13.796962,3.7725887,-15.143961,-4.797965
dataset\pare\Rick Bessa_pare_177.wav,pare,1.2,16000,0.10648386101973684,0.053515222,1811.3814115533314,-340.50165,50.88363,10.308399,19.423897,-25.354916,0.07857611,-13.949409,0.72516966,-8.66938,-6.394133,-7.51728,1.0594627,-9.71891
dataset\pare\Rick Bessa_pare_178.wav,pare,1.2,16000,0.08997224506578948,0.035446387,1523.6776949794269,-400.1355,54.954655,14.01231,28.867657,-19.910433,-8.53691,-9.411934,14.254707,-9.408333,-5.281944,-6.522055,-1.6275735,-4.0306196
dataset\pare\Rick Bessa_pare_179.wav,pare,1.2,16000,0.07194438733552631,0.08448022,1395.2240099585395,-243.16249,84.21044,24.29238,39.39089,-8.274034,7.4522367,5.4939413,-0.46864966,-10.864555,-5.254327,-15.251428,-1.9516995,-19.983084
dataset\pare\Rick Bessa_pare_180.wav,pare,1.2,16000,0.08753083881578948,0.046866465,1469.9424589819012,-352.73886,63.070904,0.94181937,23.139349,-17.916992,3.202801,-12.117591,3.4699662,2.919228,-8.9268265,-1.2169999,-17.845089,-3.0004492
dataset\pare\Rick Bessa_pare_181.wav,pare,1.2,16000,0.09589586759868421,0.08277533,1648.3591447186416,-315.3077,58.889385,-10.742591,19.789562,-8.419362,-0.9155247,-12.5510845,-4.738615,-3.8267024,-13.388646,-3.202128,-12.923081,1.0312485
dataset\pare\Rick Bessa_pare_182.wav,pare,1.2,16000,0.03772615131578947,0.042728286,828.4499824669796,-368.3248,102.46832,23.194971,14.925488,-2.566256,0.09236213,-11.888035,-3.0825012,-6.616745,0.9072029,3.9126759,-6.887337,-8.220009
dataset\pare\Rick Bessa_pare_183.wav,pare,1.2,16000,0.1188707853618421,0.049826436,1942.379147151631,-338.53604,48.56807,14.91252,19.995386,-1.1425518,-4.9502997,-10.590417,12.401273,-10.522673,-9.257685,-8.083899,-12.0558605,-5.4274993
dataset\pare\Rick Bessa_pare_184.wav,pare,1.2,16000,0.06905324835526316,0.062621854,1343.45886534161,-275.78085,96.50498,-7.108267,27.795584,-5.8289766,-2.8222933,1.7250854,-6.8071384,4.1720624,-3.637281,-8.668043,-15.54271,-13.715588
dataset\pare\Rick Bessa_pare_185.wav,pare,1.2,16000,0.06551963404605263,0.05784252,1465.0440172528947,-280.77237,76.04319,9.148903,17.85562,-0.66159755,-5.395102,-8.924387,5.8020372,-4.5247207,-3.2751722,-5.1377335,-12.158465,-6.1469917
dataset\pare\Rick Bessa_pare_186.wav,pare,1.2,16000,0.03997481496710526,0.05277601,988.8395804813006,-292.6935,133.47804,22.071386,15.986926,-15.764046,2.4780116,-3.909458,6.647574,-7.5684195,-1.814268,13.57946,-11.803013,-8.936825
dataset\pare\Rick Bessa_pare_187.wav,pare,1.2,16000,0.062230160361842105,0.0475551,1295.8627452415956,-362.10675,78.21645,5.657867,25.746714,-5.4344034,1.6958679,-0.12173372,-1.5491636,3.43269,-2.1972878,-0.15000574,-7.304641,-11.260218
dataset\pare\Rick Bessa_pare_188.wav,pare,1.2,16000,0.09233655427631579,0.049232755,1443.006223919626,-323.3611,70.733376,10.569104,3.2212524,-10.143585,7.882667,-8.533055,2.5362742,-8.477401,-0.22628714,4.2276053,-8.915097,-12.494311
dataset\pare\Rick Bessa_pare_189.wav,pare,1.2,16000,0.0771741365131579,0.048432477,1392.8797627709548,-346.72018,72.49558,6.883267,21.106651,-9.905362,-0.035380263,-1.5930527,-4.2385545,-4.72404,-2.0698447,2.1016948,-7.7346344,-17.768225
dataset\pare\Rick Bessa_pare_190.wav,pare,1.2,16000,0.07701994243421052,0.047363445,1412.840796637175,-400.2169,54.36051,0.44484997,12.838167,-15.107875,-0.6511351,-11.508908,0.3566692,-11.260788,-4.987656,-2.4365704,-6.4702687,-6.978815
dataset\pare\Rick Bessa_pare_191.wav,pare,1.2,16000,0.045564350328947366,0.06723183,1091.0895895807444,-320.52896,91.24429,25.637157,29.806734,5.2934566,-3.5634677,-3.5097592,7.6582255,0.5955622,-6.444828,-3.4176564,-8.731141,-15.335377
dataset\pare\Rick Bessa_pare_192.wav,pare,1.2,16000,0.07164884868421052,0.04740651,1277.086692758698,-354.41232,77.90566,7.8327284,14.525227,-11.803052,-10.019634,4.97889,10.886785,-5.221313,-10.565265,-6.711378,-5.051252,-12.743922
dataset\pare\Silas_uSoll_pare_193.wav,pare,1.2,16000,0.06411903782894737,0.053723842,1050.3203493715991,-390.23495,79.278114,-3.3126738,6.1572976,-15.500463,-1.3710811,1.7327802,-8.879544,-1.5882688,-0.3110998,-8.626211,6.157162,-5.7952094
dataset\pare\Silas_uSoll_pare_194.wav,pare,1.2,16000,0.057038959703947366,0.021236494,1078.4835948545444,-525.44635,81.165535,8.513069,16.817736,-2.3582833,2.9366798,-5.649009,-0.79458374,2.2585492,-5.0661836,3.3658752,-8.815434,-7.3088694
dataset\pare\Silas_uSoll_pare_195.wav,pare,1.2,16000,0.04990748355263158,0.03023739,854.6744144962395,-497.80396,84.47738,-7.275972,6.0615783,1.969233,-5.6386833,-2.1445549,2.647749,-7.8761373,-0.20623343,-1.3852463,-6.6568923,-0.24164215
dataset\pare\Silas_uSoll_pare_196.wav,pare,1.2,16000,0.07403885690789473,0.034663208,948.9056292050476,-411.70905,92.01825,-13.575167,13.089062,-18.592606,6.930177,-11.696788,-10.923173,1.8134965,2.5245314,-3.7834654,-7.908359,-3.3103893
dataset\pare\Silas_uSoll_pare_197.wav,pare,1.2,16000,0.05367238898026316,0.016419658,964.1675845036325,-560.7293,100.4766,5.8513384,20.26423,5.8693786,-5.0149293,4.9076433,-3.8689892,-10.15439,5.0055885,-4.0220428,-2.3840995,-5.2296586
dataset\pare\Silas_uSoll_pare_198.wav,pare,1.2,16000,0.09566457648026316,0.031332232,1331.6447749035967,-422.4034,99.3568,-36.00534,19.192307,-8.059904,-15.582158,-9.429217,-6.3498898,-0.45176798,-2.275593,-9.475137,-8.185838,-2.8710778
dataset\pare\Silas_uSoll_pare_199.wav,pare,1.2,16000,0.052079050164473686,0.023392512,1014.8144287970886,-456.2267,96.818794,-2.9131322,18.656837,12.669298,-4.8475637,-9.102339,9.004349,-12.2614565,2.9393134,-6.2061744,-6.370215,-3.2246826
dataset\pare\Silas_uSoll_pare_200.wav,pare,1.2,16000,0.06582802220394737,0.021411456,1065.232143453628,-548.20575,85.96612,11.349457,3.7978833,-5.5317492,7.797883,-5.5479436,2.964322,2.0545228,8.399071,-2.5752966,3.3800242,-2.9479003
dataset\pare\Silas_uSoll_pare_201.wav,pare,1.2,16000,0.039396587171052634,0.013521314,764.9629614407028,-531.00323,113.467995,-3.217508,11.183118,4.0081,-4.870868,-4.705473,-1.9749621,-10.775336,-8.198209,-7.141772,3.9301128,-11.407067
dataset\pare\Silas_uSoll_pare_202.wav,pare,1.2,16000,0.07207288240131579,0.06451579,824.2465026655061,-309.45465,137.05618,11.333826,24.902178,3.1487315,5.1604614,-5.562889,-4.284399,-13.65045,-10.639714,-23.245481,-19.421474,-8.861857
dataset\siga\Ana_siga_0.wav,siga,1.2,16000,0.09924958881578948,0.04761806,1582.0408312924976,-246.60493,98.44875,24.2786,27.57428,3.4913936,0.39102355,-13.877674,-4.22547,-10.167438,3.6733768,-7.92947,-1.7724104,-1.3466114
dataset\siga\Ana_siga_1.wav,siga,1.2,16000,0.17928916529605263,0.05079018,1997.0092028818713,-299.16827,73.57723,30.55171,14.98865,2.838054,-14.319171,-15.353872,2.5565963,-7.4174004,1.164892,-6.0568633,-9.071774,-4.737984
dataset\siga\Ana_siga_10.wav,siga,1.2,16000,0.14854029605263158,0.038203575,1990.4732661895123,-226.8881,85.20121,14.828062,8.811056,4.049675,3.7912886,-14.905476,-1.9041378,-6.9069624,-6.118836,-7.3459024,0.07384999,-3.7236967
dataset\siga\Ana_siga_11.wav,siga,1.2,16000,0.0922594572368421,0.023493925,1583.8611264765746,-231.50256,102.67507,10.377373,13.715327,-3.6195037,-3.8422425,-17.414183,-9.698875,-10.2797985,0.14613338,-7.7304063,1.4630462,-1.5626596
dataset\siga\Ana_siga_12.wav,siga,1.2,16000,0.13668020148026316,0.05321,1681.1024840303573,-282.93985,79.955055,18.573797,18.653425,1.5078397,7.0281534,-17.105387,-4.3258243,-2.0746493,-3.7397144,-8.6738205,6.410025,-5.486608
dataset\siga\Ana_siga_13.wav,siga,1.2,16000,0.12470446134868421,0.044311155,1653.221760863619,-247.8769,99.6325,23.640884,24.750937,6.367137,3.786506,-16.265772,-9.869922,-12.732705,-1.2210891,-12.818167,5.6980224,-4.039109
dataset\siga\Ana_siga_14.wav,siga,1.2,16000,0.16554019325657895,0.04760382,1992.4074899984087,-248.07771,88.62814,28.141108,17.010853,4.3994813,2.2672544,-16.436174,-0.5670047,-10.603492,0.1569712,-8.792987,1.7869315,-4.2914433
dataset\siga\Ana_siga_15.wav,siga,1.2,16000,0.13053813733552633,0.036369685,1641.1699875364945,-312.05005,78.54375,23.155174,22.725323,-4.588715,-2.8784683,-15.430997,-6.5445213,-7.403661,0.68743336,-9.965062,3.2515795,-3.5245988
dataset\siga\Ana_siga_16.wav,siga,1.2,16000,0.13420024671052633,0.030381326,1746.1272315821789,-297.4123,87.0686,22.660269,12.391625,3.2129653,-6.4075756,-15.766176,-2.1977355,-7.0797963,-1.4374906,-6.5670867,2.937778,-4.238562
dataset\siga\Ana_siga_17.wav,siga,1.2,16000,0.11993729440789473,0.0318136,1507.3880328783769,-355.46783,68.260704,20.79332,10.631005,3.4754117,1.2836335,-14.049199,3.0669172,-4.192246,-7.3009477,-3.818371,-1.2845597,-6.7631264
dataset\siga\Ana_siga_18.wav,siga,1.2,16000,0.16604132401315788,0.058695883,2076.2180569219554,-230.221,85.23883,28.539461,17.64785,2.1239302,12.034909,-16.849634,-3.4412632,-6.8787727,-0.11486834,-5.8372326,-0.2924239,-6.600494
dataset\siga\Ana_siga_19.wav,siga,1.2,16000,0.20604183799342105,0.0659414,2281.478094657171,-243.72041,57.63727,27.381361,17.98501,0.90215605,7.8138156,-10.559499,-5.2739882,-9.822371,-0.7077704,-11.441727,0.17017224,-6.80401
dataset\siga\Ana_siga_2.wav,siga,1.2,16000,0.30306846217105265,0.08360746,2853.2073726631784,-271.4307,43.26669,16.850613,22.088089,-1.0050489,-11.426993,-18.120224,-4.9633927,-7.3810463,-11.764275,-7.2446303,-4.3263893,-6.4418235
dataset\siga\Ana_siga_20.wav,siga,1.2,16000,0.136474609375,0.055534434,1901.0776438076646,-226.48938,82.15069,18.56495,18.944849,-5.864737,-5.1479583,-7.657068,-7.2558866,-15.539262,-0.73386604,-10.167645,-1.473442,-9.644409
dataset\siga\Ana_siga_21.wav,siga,1.2,16000,0.2779348273026316,0.04444726,2575.6049803490255,-241.07361,63.601223,28.171423,8.40234,8.807794,6.6050196,-16.363804,-4.3243136,-11.968883,-1.2964053,-12.860773,-2.4048605,-9.009447
dataset\siga\Ana_siga_22.wav,siga,1.2,16000,0.17883943256578946,0.047489136,2190.7171584555945,-216.89276,83.91469,16.856031,15.75717,-8.269693,-2.7660198,-13.645287,-9.717278,-13.573169,-5.213837,-10.324161,1.9913306,0.2868432
dataset\siga\Ana_siga_23.wav,siga,1.2,16000,0.09611430921052631,0.038080897,1468.5368291371326,-240.25566,106.56316,16.116995,29.358803,-1.2950835,8.767764,-13.57446,-7.877295,-9.966916,-0.782798,-11.207966,2.0080407,-4.72629
dataset\siga\Ana_siga_24.wav,siga,1.2,16000,0.07657020970394737,0.016302211,1321.171297706132,-291.95493,116.399925,8.775541,17.94192,0.10727571,9.642979,-16.071526,5.0928273,-6.276615,-5.850709,-6.3398356,-1.2603859,-2.886163
dataset\siga\Ana_siga_25.wav,siga,1.2,16000,0.120849609375,0.04362269,1532.9986914995536,-336.1437,66.58899,20.179201,8.727528,-0.6633006,-2.5295556,-10.31327,3.0770364,-7.462704,-1.7104355,-7.2116485,-0.845394,-2.9018416
dataset\siga\Ana_siga_26.wav,siga,1.2,16000,0.167724609375,0.06346479,2240.1075674580484,-231.88068,76.73474,25.26095,23.342737,0.6378935,4.5386906,-13.431024,-13.44087,-10.104652,-8.66459,-15.468341,2.469202,-10.33178
dataset\siga\Ana_siga_27.wav,siga,1.2,16000,0.18320826480263158,0.05395492,2195.5897972641205,-203.31308,75.66585,27.985249,22.677364,-0.121207334,2.2521975,-18.062647,-8.914369,-9.744826,1.1259171,-5.370785,2.9693456,-4.262872
dataset\siga\Ana_siga_28.wav,siga,1.2,16000,0.12181332236842106,0.05694483,1401.1116381267268,-320.7204,69.75479,13.221162,18.061867,5.058662,0.8256853,-15.780726,4.3118443,-7.1318245,-7.8880324,-3.8033206,1.2549582,-4.505592
dataset\siga\Ana_siga_29.wav,siga,1.2,16000,0.10873252467105263,0.08336854,1639.8367735612271,-191.03862,108.686844,32.235863,20.123173,-2.9882352,5.2159357,-6.0659056,0.17703025,-0.22043045,-1.5819063,-0.95386446,1.4008329,1.1042305
dataset\siga\Ana_siga_3.wav,siga,1.2,16000,0.23526161595394737,0.13194303,2728.867482559577,-247.68315,30.483656,11.270882,14.863112,20.37003,-25.833149,-12.678607,-15.705371,-9.4984665,-7.250421,-9.343084,-7.954001,2.6879478
dataset\siga\Ana_siga_30.wav,siga,1.2,16000,0.12534693667763158,0.04254694,1887.908708768309,-225.26141,91.00694,17.150204,25.990757,-3.5579178,2.7743132,-8.61405,-7.246367,-17.489723,-5.376255,-7.44368,-3.0158007,0.03573345
dataset\siga\Ana_siga_31.wav,siga,1.2,16000,0.1378880550986842,0.042266276,1762.3663431292282,-367.36404,49.902916,19.474197,25.030994,2.9111853,2.8834252,-7.1475616,-3.551921,-6.886804,0.42236128,-11.247821,2.2693865,-1.8010098
dataset\siga\Ana_siga_32.wav,siga,1.2,16000,0.14760228207236842,0.13911903,1989.0527904400496,-246.27803,34.771503,22.20073,16.192228,-8.063774,-6.798062,-20.516516,-5.298285,-7.8281965,-3.4954891,-4.7052245,-2.9059002,-13.160247
dataset\siga\Ana_siga_33.wav,siga,1.2,16000,0.173583984375,0.046213273,2218.792153756171,-248.92311,79.8223,37.674244,22.121365,15.293459,3.0704176,-10.869806,-2.6352088,1.8714317,-3.9669435,9.066734,1.9790996,-3.4173589
dataset\siga\Ana_siga_34.wav,siga,1.2,16000,0.07376901726973684,0.019597413,1295.7266253620626,-397.77112,70.08909,5.9986115,20.323994,3.8830996,1.3372897,-12.078585,4.2831597,0.9656345,-3.400022,-9.904323,1.0041616,-3.6348717
dataset\siga\Ana_siga_35.wav,siga,1.2,16000,0.12051552220394737,0.06134281,1581.3060456385529,-214.46277,105.40875,-8.284808,12.736888,-0.9393507,-7.513937,-13.208564,-4.4775953,-20.028625,6.591443,-3.4785392,-6.2708406,-8.083938
dataset\siga\Ana_siga_36.wav,siga,1.2,16000,0.14070209703947367,0.046745516,1785.223457313586,-320.0552,57.307335,14.466961,22.431997,-3.2953346,-6.8306465,-7.045267,-5.101696,-12.386728,-10.296904,-5.9626627,-6.287272,-5.44333
dataset\siga\Ana_siga_37.wav,siga,1.2,16000,0.11782997532894737,0.14180966,1801.883404543466,-135.95108,91.986885,9.306326,7.69956,-9.858952,-3.2883375,-17.75881,-14.034713,-17.447777,-12.463444,-12.5047035,-6.1309566,-11.142452
dataset\siga\Ana_siga_38.wav,siga,1.2,16000,0.24791837993421054,0.04887451,2513.2934424041587,-428.54843,39.304474,21.640734,-8.82882,-1.8038037,-12.279394,-24.62542,-10.990892,-13.509768,-7.9480376,-14.245791,-6.961934,-12.601142
dataset\siga\Ana_siga_39.wav,siga,1.2,16000,0.2638003700657895,0.1531893,2650.0617638599524,-165.89676,75.83984,43.24744,-23.184542,1.6098765,4.8989296,-26.486063,5.156109,-16.114712,9.00312,-10.082663,-1.081031,-0.26803786
dataset\siga\Ana_siga_4.wav,siga,1.2,16000,0.14631733141447367,0.05321022,1690.1518519943781,-292.4051,71.3098,15.747772,15.397959,3.7240906,-0.47356376,-8.140472,-4.5739093,-4.5514407,0.7635245,-8.184741,0.11664792,-3.4087517
dataset\siga\Ana_siga_40.wav,siga,1.2,16000,0.13116776315789475,0.025522089,1458.5547325719,-513.9829,52.222958,28.681313,24.75471,9.78703,-11.37889,-18.124088,3.4980216,-6.584264,-8.437014,-8.753996,-3.7546885,-7.3182597
dataset\siga\Ana_siga_41.wav,siga,1.2,16000,0.05220754523026316,0.012941363,915.3470572483843,-554.6567,55.31218,10.725452,28.0538,-1.3450238,-9.600232,-8.447038,-11.75194,-6.2471685,-10.013675,-6.229384,-8.305951,-3.857899
dataset\siga\Ana_siga_42.wav,siga,1.2,16000,0.20261101973684212,0.14819236,2637.6379482231737,-243.72993,23.641542,31.25444,2.6332884,0.7592639,-11.54645,-7.854216,-0.93097246,-12.218543,-3.4165862,-3.775717,-2.9838545,-12.460896
dataset\siga\Ana_siga_43.wav,siga,1.2,16000,0.16886821546052633,0.16017981,1982.7135529825541,-233.58134,50.399464,5.3520384,22.682064,1.7924142,-0.92791635,-26.307657,-17.162148,-11.768288,-0.7296251,-0.75211334,-16.944777,-3.600229
dataset\siga\Ana_siga_44.wav,siga,1.2,16000,0.18027857730263158,0.104414366,2088.6590037425976,-219.64543,76.24402,-15.912848,55.087074,1.8722012,-3.6770775,-13.730027,-9.2812805,-1.6728245,-11.548645,-13.933911,3.807258,-9.77548
dataset\siga\Ana_siga_45.wav,siga,1.2,16000,0.18035567434210525,0.13971066,2145.4139439141145,-224.10194,73.921936,28.934702,12.087413,-1.768962,-6.094148,-3.8284156,5.161569,-14.724985,-0.12995513,-3.7195013,0.24615732,-8.112556
dataset\siga\Ana_siga_46.wav,siga,1.2,16000,0.21866005345394737,0.1558119,2134.868589604127,-211.40466,73.304794,29.22838,32.595177,0.6365713,-12.617164,-11.098847,-5.1684966,-9.240083,-5.6046605,-13.468976,7.0065603,-1.2982754
dataset\siga\Ana_siga_5.wav,siga,1.2,16000,0.11948756167763158,0.05098664,1846.741395207342,-205.54073,95.67763,25.28484,13.566988,2.136408,-0.5148096,-21.140009,1.6150862,-17.03315,0.66339785,-9.512411,-1.4928156,-1.9955397
dataset\siga\Ana_siga_6.wav,siga,1.2,16000,0.15067331414473684,0.04439235,1826.1510853489265,-306.78638,66.78212,16.548346,11.110841,7.0857124,7.534109,-11.71344,-3.2955387,-7.31038,0.035229757,-10.438438,4.3392453,-4.254932
dataset\siga\Ana_siga_7.wav,siga,1.2,16000,0.15934673108552633,0.05150667,1984.9851399356737,-236.30563,77.43946,19.068933,11.967705,0.75282466,2.40586,-15.846956,-5.8121614,-5.429453,1.8467921,-8.337317,5.8391566,-6.031464
dataset\siga\Ana_siga_8.wav,siga,1.2,16000,0.10823139391447369,0.026113521,1631.4769843253289,-224.30777,102.58172,-5.364902,8.85634,-0.24697506,7.7718577,-16.160784,-0.36332282,-3.2936656,-5.8695083,-7.1972303,4.2644644,0.21124807
dataset\siga\Ana_siga_9.wav,siga,1.2,16000,0.15594161184210525,0.050734192,2011.89221958976,-209.55405,84.51475,11.82878,17.750435,-2.174965,6.304624,-12.796292,-6.744719,-6.223463,-3.5470898,-12.649272,8.822536,-1.9985815
dataset\siga\Daniel_siga_47.wav,siga,1.2,16000,0.2201634457236842,0.07714734,2416.8775494927922,-341.15814,37.03829,20.60819,19.317795,0.6492229,-15.391539,-13.423882,-8.0027895,-18.985554,5.52008,-16.129776,0.61205214,-10.844628
dataset\siga\Daniel_siga_48.wav,siga,1.2,16000,0.16846988075657895,0.0965052,1722.5918181280388,-297.54614,60.814743,-3.899655,21.359615,-13.197446,-4.124628,-7.3132596,-11.046686,-0.5440665,-5.327665,7.209259,1.0765003,-6.4089622
dataset\siga\Daniel_siga_49.wav,siga,1.2,16000,0.18626644736842105,0.06157069,2018.6795265080627,-387.99707,46.67457,29.023922,31.661827,-2.2993772,-3.4489453,-13.933515,-4.0167723,-1.0510471,-2.045453,-6.380524,3.4265618,0.72796863
dataset\siga\Daniel_siga_50.wav,siga,1.2,16000,0.14782072368421054,0.049354102,1684.8701310937493,-388.97177,77.84519,26.879993,25.878445,-7.3580003,-16.638212,-6.5779557,-12.319308,-13.753648,-8.511622,-10.445819,-6.9326873,-4.036777
dataset\siga\Daniel_siga_51.wav,siga,1.2,16000,0.19695723684210525,0.03646913,2391.910501571602,-349.4875,35.31658,21.164139,9.318783,-1.6878949,-9.639599,-6.856374,-7.809311,-10.464012,-4.5247917,-7.177177,-2.9773057,-9.836278
dataset\siga\Daniel_siga_52.wav,siga,1.2,16000,0.21839021381578946,0.12706402,2182.7413360239175,-181.11142,71.088684,-17.78036,30.26687,-4.074841,3.6461246,-25.583498,-1.2510238,-6.8725777,-3.9169712,-16.336414,3.1565292,-0.22798347
